OTU.ID,copy number
Otu6887,1.500025863
Otu6888,1.480019734
Otu6889,2.670012224
Otu6890,1
Otu6891,4.009964153
Otu6892,1
Otu6893,4.009964153
Otu6894,2.219999885
Otu6896,3.20855615
Otu6897,2.010050251
Otu6898,2.22000222
Otu6899,1.579986833
Otu6900,2.849958089
Otu6901,2.220051505
Otu6902,1
Otu6903,2.22000222
Otu6904,2.060035315
Otu6905,2.219999885
Otu6906,2.219999885
Otu6907,2.5
Otu6908,1.479837218
Otu6909,2.670012224
Otu6911,1.809997482
Otu6912,2.959997262
Otu6913,2.669952762
Otu6914,2.331002331
Otu6915,1.479986546
Otu6916,2.399880006
Otu6917,4.009964153
Otu6919,1.659904094
Otu6920,1.480002753
Otu6921,2.680009202
Otu6922,5.258545136
Otu6923,1.909988432
Otu6924,2.219999885
Otu6925,2.159988083
Otu6926,2.680009202
Otu6927,2.219999885
Otu6928,2.670012224
Otu6929,2.670012224
Otu6930,2.5
Otu6931,1.67000668
Otu6932,1
Otu6933,2.219999885
Otu6934,3.000428633
Otu6935,1.909988432
Otu6936,1
Otu6937,1.500025863
Otu6938,1
Otu6939,2
Otu6940,2.680009202
Otu6941,2.219999885
Otu6942,2.5
Otu6943,2.219999885
Otu6944,2.219999885
Otu6946,3.516998828
Otu6947,2.219999885
Otu6948,2.670012224
Otu6949,1.479998259
Otu6950,3.349953256
Otu6951,4.3801079
Otu6952,1.67000668
Otu6953,9.389671362
Otu6954,2.22000222
Otu6956,1.839926403
Otu6957,1.909988432
Otu6958,2.5
Otu6959,2.69010043
Otu6960,3.976836671
Otu6961,2.229999079
Otu6962,4
Otu6963,2.219999885
Otu6964,2.219999885
Otu6965,2.060035315
Otu6966,2.219999885
Otu6967,2.219999885
Otu6968,2.280010842
Otu6969,2.680009202
Otu6970,2.670012224
Otu6972,2.159988083
Otu6973,2.219999885
Otu6974,1
Otu6975,2
Otu6976,2
Otu6977,2.219999885
Otu6978,2.220051505
Otu6979,2.849958089
Otu6980,2.670012224
Otu6981,1.839926403
Otu6982,2.99850075
Otu6983,2.219999885
Otu6984,1.480019734
Otu6985,2
Otu6986,2
Otu6987,3.984063745
Otu6988,4.87804878
Otu6989,2.219999885
Otu6991,2.99850075
Otu6992,1.400015556
Otu6993,1
Otu6995,2.849958089
Otu6996,2.159988083
Otu6997,2.69010043
Otu6998,2.959997262
Otu6999,2.159988083
Otu7000,1.479983227
Otu7001,1.909988432
Otu7002,2.219999885
Otu7003,1.480011144
Otu7004,2.219999885
Otu7005,2.5
Otu7006,2.219999885
Otu7007,4.009964153
Otu7008,2.680009202
Otu7009,3.846153846
Otu7010,2.219999885
Otu7011,2.219999885
Otu7012,1.5
Otu7013,1.499250375
Otu7015,2
Otu7016,4.009964153
Otu7017,1.479998259
Otu7018,2.670012224
Otu7019,2.920002014
Otu7020,2.670012224
Otu7021,2.219999885
Otu7022,3.349953256
Otu7023,4.3801079
Otu7026,2.219999885
Otu7027,4
Otu7028,3.976836671
Otu7029,2.099370189
Otu7030,1.670046523
Otu7031,1.809997482
Otu7032,3.976836671
Otu7033,2.680009202
Otu7034,2.219999885
Otu7035,2.219999885
Otu7036,2.219999885
Otu7037,1
Otu7038,2
Otu7039,2.670023267
Otu7040,2.219999885
Otu7041,3.003003003
Otu7042,2.219999885
Otu7043,2.680009202
Otu7044,2.219999885
Otu7045,4.385964912
Otu7046,3.899721448
Otu7047,2.060035315
Otu7048,2.219999885
Otu7049,1
Otu7050,2.69010043
Otu7051,2.670023267
Otu7052,2.219999885
Otu7053,2.279635258
Otu7055,2.229999079
Otu7056,5
Otu7057,2.220051505
Otu7059,1.909988432
Otu7060,2.22000222
Otu7061,2.159988083
Otu7062,1
Otu7063,2.331002331
Otu7064,2.849958089
Otu7065,2.5
Otu7066,2.219999885
Otu7067,2.159988083
Otu7068,2.801120448
Otu7069,2.280010842
Otu7070,2.849958089
Otu7071,1.909988432
Otu7072,2.219999885
Otu7073,1.669982072
Otu7074,3.444316877
Otu7076,2.219999885
Otu7077,1
Otu7078,1.579986833
Otu7079,2.99982354
Otu7080,2.219999885
Otu7081,2.959997262
Otu7082,2.680009202
Otu7083,2.219999885
Otu7084,3.000428633
Otu7085,1.669982072
Otu7086,2.680009202
Otu7087,2
Otu7088,1
Otu7089,2.959997262
Otu7090,2.220051505
Otu7091,2.159988083
Otu7092,2.159988083
Otu7093,2.219999885
Otu7094,5.258545136
Otu7095,2
Otu7096,4.3801079
Otu7097,2.219999885
Otu7098,1.479999452
Otu7099,2.219999885
Otu7100,2.219999885
Otu7101,2.159988083
Otu7102,4.009964153
Otu7104,2.670012224
Otu7105,2.680009202
Otu7106,1
Otu7107,2.680009202
Otu7108,1
Otu7109,2.219999885
Otu7110,1
Otu7111,4.009964153
Otu7112,2.859933036
Otu7113,1.669982072
Otu7114,2.219999885
Otu7115,4.009964153
Otu7116,10.11560694
Otu7117,2.219999885
Otu7118,1.040041602
Otu7119,2.159988083
Otu7120,2.229999079
Otu7121,2
Otu7122,4.3801079
Otu7123,2.219999885
Otu7124,3.109980209
Otu7125,1
Otu7126,2.159988083
Otu7127,2.219999885
Otu7128,2
Otu7129,2.670012224
Otu7130,2.219999885
Otu7131,4.009964153
Otu7132,10.6284658
Otu7133,1.579986833
Otu7134,2
Otu7136,4
Otu7137,2.5
Otu7138,2.159988083
Otu7139,2.959997262
Otu7140,2.219999885
Otu7141,3.349953256
Otu7142,1.479998259
Otu7143,2.219999885
Otu7144,2.22000222
Otu7145,2.219999885
Otu7146,2.219999885
Otu7147,2.680009202
Otu7150,2.680009202
Otu7151,2
Otu7152,2.219999885
Otu7153,2.680009202
Otu7154,2.219999885
Otu7155,1.480019734
Otu7156,2.959997262
Otu7157,2.159988083
Otu7158,2.219999885
Otu7160,3.109980209
Otu7161,1
Otu7162,2.770083102
Otu7163,2.219999885
Otu7164,1.479983227
Otu7165,2.219999885
Otu7166,2.219999885
Otu7167,8
Otu7168,2.219999885
Otu7169,2.219999885
Otu7170,2.219999885
Otu7171,1
Otu7172,2.159988083
Otu7173,2.219999885
Otu7174,3.378378378
Otu7175,1.75
Otu7176,1.480019734
Otu7177,2
Otu7178,1.839989096
Otu7179,1
Otu7180,1
Otu7181,2.219999885
Otu7182,2.159988083
Otu7183,3
Otu7184,1
Otu7185,2.219999885
Otu7186,2.770083102
Otu7187,2.219999885
Otu7188,2.5
Otu7189,10.6284658
Otu7190,3.246753247
Otu7192,2.219999885
Otu7193,1
Otu7194,2
Otu7195,2
Otu7196,3.976836671
Otu7197,1.480011144
Otu7198,2.219999885
Otu7199,2.849958089
Otu7200,1.67000668
Otu7201,2.219999885
Otu7202,2.219999885
Otu7203,2.670012224
Otu7204,4.009964153
Otu7205,7.168458781
Otu7206,2.219999885
Otu7207,2.22000222
Otu7208,4.009964153
Otu7209,2.219999885
Otu7210,2.219999885
Otu7211,2.680009202
Otu7212,1
Otu7213,2.219999885
Otu7214,5.258545136
Otu7215,2.670012224
Otu7216,2.959997262
Otu7217,1.839926403
Otu7218,2.159988083
Otu7219,2.060035315
Otu7220,2.5
Otu7221,2.631578947
Otu7222,5.258545136
Otu7223,2.060035315
Otu7224,2.219999885
Otu7225,3.109980209
Otu7226,2.279635258
Otu7228,2.219999885
Otu7229,5.747126437
Otu7230,4
Otu7231,1.670046523
Otu7232,2.219999885
Otu7233,2.959997262
Otu7234,1.47996357
Otu7235,2.219999885
Otu7236,2.219999885
Otu7237,2.219999885
Otu7238,2.219999885
Otu7239,1.479999452
Otu7240,2.219999885
Otu7241,3.003003003
Otu7242,2.219999885
Otu7243,2.959997262
Otu7244,5.258545136
Otu7245,2.229999079
Otu7246,2.219999885
Otu7248,4.3801079
Otu7249,1.751313485
Otu7250,4.009964153
Otu7252,2.219999885
Otu7253,4
Otu7254,3.109980209
Otu7255,2.219999885
Otu7256,1.670046523
Otu7257,2.219999885
Otu7258,4.009964153
Otu7259,2
Otu7260,2.159988083
Otu7261,3.109980209
Otu7262,2.920002014
Otu7263,1
Otu7264,4.009964153
Otu7265,1.909988432
Otu7266,2.159988083
Otu7267,2.060035315
Otu7268,1.479986546
Otu7269,2.670226969
Otu7271,2.5
Otu7272,2.159988083
Otu7273,2.060035315
Otu7274,3.516998828
Otu7275,2.219999885
Otu7276,2.279635258
Otu7277,2.219999885
Otu7278,2.670012224
Otu7279,2.670012224
Otu7280,2.249913465
Otu7281,2.219999885
Otu7282,2.219999885
Otu7283,1.479999452
Otu7284,2
Otu7285,2
Otu7286,1
Otu7287,2
Otu7288,4.009964153
Otu7289,1.669982072
Otu7290,1.479999452
Otu7291,2.219999885
Otu7292,2.219999885
Otu7293,3.109980209
Otu7294,2.219999885
Otu7295,4.009964153
Otu7296,1.809997482
Otu7297,5.258545136
Otu7298,2.219999885
Otu7299,2.159988083
Otu7300,2.849958089
Otu7301,2.680009202
Otu7302,2.219999885
Otu7303,2.770083102
Otu7304,2.220051505
Otu7305,2.219999885
Otu7306,1.67000668
Otu7307,2.219999885
Otu7308,2
Otu7309,2
Otu7310,2.219999885
Otu7311,4.009964153
Otu7312,2.219999885
Otu7313,2.219999885
Otu7314,2
Otu7315,2.859933036
Otu7316,2.920002014
Otu7317,2.69010043
Otu7319,2.219999885
Otu7320,2.219999885
Otu7321,2.219999885
Otu7322,2.5
Otu7323,3.109980209
Otu7324,2.670012224
Otu7325,2.229999079
Otu7326,2.99982354
Otu7327,2.219999885
Otu7328,2.670012224
Otu7329,2.219999885
Otu7330,2.219999885
Otu7331,2.920002014
Otu7332,2.670012224
Otu7333,2.159988083
Otu7335,2
Otu7336,6.976744186
Otu7337,2.670012224
Otu7338,1
Otu7339,2.219999885
Otu7340,4.009964153
Otu7341,1.480019734
Otu7342,2.219999885
Otu7343,1
Otu7344,1
Otu7345,3
Otu7346,3.738317757
Otu7348,4.009964153
Otu7349,2.849958089
Otu7350,2.219999885
Otu7351,2.219999885
Otu7352,5.258545136
Otu7353,4.009964153
Otu7354,2.220051505
Otu7355,1.67000668
Otu7356,4.009964153
Otu7357,1.480002753
Otu7358,2.219999885
Otu7359,2.219999885
Otu7360,2
Otu7361,2
Otu7362,2.219999885
Otu7363,4.009964153
Otu7364,2.680009202
Otu7365,2.219999885
Otu7366,2.680009202
Otu7367,2.580645161
Otu7368,4.439511654
Otu7369,2
Otu7370,2.060035315
Otu7371,2.219999885
Otu7372,2.959997262
Otu7373,2.22000222
Otu7374,4
Otu7375,1.499250375
Otu7376,2.680009202
Otu7377,2.5
Otu7378,4.009964153
Otu7379,1.480002753
Otu7380,2.219999885
Otu7381,1.479837218
Otu7382,2.219999885
Otu7383,2.919911012
Otu7384,2.219999885
Otu7385,2.219999885
Otu7386,2.219999885
Otu7387,2.849958089
Otu7388,1
Otu7389,2.219999885
Otu7390,1.480011144
Otu7391,1.839926403
Otu7392,2.219999885
Otu7393,2.219999885
Otu7394,2.219999885
Otu7395,2.5
Otu7396,2.670012224
Otu7397,2.219999885
Otu7398,2
Otu7399,2.219999885
Otu7400,1.4799741
Otu7401,1
Otu7402,2.219999885
Otu7403,2
Otu7404,1
Otu7405,2.5
Otu7406,2.219999885
Otu7407,2.219999885
Otu7408,2.219999885
Otu7409,4.009964153
Otu7410,1.500025863
Otu7411,2.219999885
Otu7412,2.219999885
Otu7413,2.680009202
Otu7414,1.480011144
Otu7415,2.219999885
Otu7416,1
Otu7417,5.258545136
Otu7418,2.219999885
Otu7419,1
Otu7420,2
Otu7421,9.389671362
Otu7422,3.109980209
Otu7423,2.219999885
Otu7424,2.959997262
Otu7425,2.849958089
Otu7426,1.909988432
Otu7427,2.280010842
Otu7428,10.11560694
Otu7429,1
Otu7430,1.670046523
Otu7431,1
Otu7432,2.219999885
Otu7433,2.219999885
Otu7434,1.480002753
Otu7435,2.229999079
Otu7436,1
Otu7437,2.670012224
Otu7438,3.976836671
Otu7439,4.009964153
Otu7440,2.229999079
Otu7442,2
Otu7443,2
Otu7444,2.219999885
Otu7445,2.849958089
Otu7446,2.680009202
Otu7448,2.219999885
Otu7449,1.669982072
Otu7450,4.009964153
Otu7451,10.11560694
Otu7452,2.849958089
Otu7453,2.060035315
Otu7454,2.22000222
Otu7455,1
Otu7456,2.670012224
Otu7457,2.229999079
Otu7458,2.219999885
Otu7459,1.480011144
Otu7460,1
Otu7461,2.219999885
Otu7462,1.479983227
Otu7463,4.3801079
Otu7464,2.219999885
Otu7465,1.809997482
Otu7466,2.159988083
Otu7467,2.920002014
Otu7468,2.219999885
Otu7469,2.219999885
Otu7470,2.680009202
Otu7471,3.003003003
Otu7472,2.159988083
Otu7473,1.2300123
Otu7474,2.229999079
Otu7475,2.5
Otu7476,2.669952762
Otu7477,5.050505051
Otu7478,4
Otu7479,2
Otu7480,1.75
Otu7481,1.479837218
Otu7483,2.219999885
Otu7484,2.219999885
Otu7485,2.060035315
Otu7487,4.009964153
Otu7488,6.006006006
Otu7489,2.219999885
Otu7490,1.75
Otu7491,2.219755827
Otu7492,2.219999885
Otu7493,4.3801079
Otu7494,2.5
Otu7495,2.219999885
Otu7496,2.680009202
Otu7497,1.480002753
Otu7498,2.849958089
Otu7499,3.976836671
Otu7500,2.219999885
Otu7501,2.129925453
Otu7502,2.219999885
Otu7503,2.660164043
Otu7504,2.229999079
Otu7505,4.439511654
Otu7506,10.11560694
Otu7507,1
Otu7508,2.680009202
Otu7509,2.219999885
Otu7510,5.780346821
Otu7511,4.009964153
Otu7512,1.670046523
Otu7513,9.389671362
Otu7514,2.670012224
Otu7515,2
Otu7517,2.219999885
Otu7518,2.5
Otu7519,10.6284658
Otu7520,2.680009202
Otu7521,2.5
Otu7522,2.229999079
Otu7523,1.669913721
Otu7524,2.060035315
Otu7525,1.12
Otu7526,3.831417625
Otu7528,2.670012224
Otu7529,1
Otu7530,2.219999885
Otu7531,2.159988083
Otu7532,2.219999885
Otu7533,1.67000668
Otu7534,2.5
Otu7535,2.219999885
Otu7536,1.479999452
Otu7537,4.009964153
Otu7538,1.479956245
Otu7539,2.219999885
Otu7540,2.219999885
Otu7541,2.5
Otu7542,2.220051505
Otu7543,4.009964153
Otu7544,2.680009202
Otu7545,2.219999885
Otu7546,2
Otu7547,1.500025863
Otu7548,2.849958089
Otu7549,2.22000222
Otu7550,2.219999885
Otu7551,4.009964153
Otu7552,3
Otu7554,2.229999079
Otu7555,4.3801079
Otu7556,1.499250375
Otu7557,2.159988083
Otu7558,4
Otu7559,2.219999885
Otu7560,1.670046523
Otu7561,2.660164043
Otu7562,2.670012224
Otu7563,2.219999885
Otu7564,4.009964153
Otu7565,4.3801079
Otu7566,2.219999885
Otu7567,2.220051505
Otu7568,1.479837218
Otu7569,2.219999885
Otu7570,2.219755827
Otu7572,2.670012224
Otu7573,2.159988083
Otu7574,1.480011144
Otu7575,2.859933036
Otu7576,2.849958089
Otu7577,4.282655246
Otu7578,4.009964153
Otu7579,2.959997262
Otu7580,2.159988083
Otu7581,8
Otu7582,2.28050171
Otu7583,3.516998828
Otu7584,3.349953256
Otu7585,2.219999885
Otu7586,1.400015556
Otu7587,2.976190476
Otu7588,1
Otu7589,2.859933036
Otu7590,4.009964153
Otu7591,1.669913721
Otu7592,2.229999079
Otu7593,2.219999885
Otu7594,2.219999885
Otu7595,2.680009202
Otu7596,2.680009202
Otu7598,2.670023267
Otu7599,2.920002014
Otu7600,1.480019734
Otu7601,2.280010842
Otu7602,2.280010842
Otu7603,2
Otu7604,1.12
Otu7605,2.219999885
Otu7606,2.159988083
Otu7607,2
Otu7608,1.809997482
Otu7609,2.219999885
Otu7610,2
Otu7611,1.659904094
Otu7612,2.219999885
Otu7613,2.219999885
Otu7614,3.109980209
Otu7615,3.109980209
Otu7616,2.280010842
Otu7618,2.219999885
Otu7619,2.5
Otu7620,4.009964153
Otu7621,2.22000222
Otu7622,2.219999885
Otu7623,2.060035315
Otu7624,2
Otu7625,1
Otu7626,2.219999885
Otu7628,2.680009202
Otu7629,2.219999885
Otu7630,2.670012224
Otu7631,2.219999885
